DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,92: 92,AUS: Australia,Q: Quarterly,2021-Q2,31622,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,92: 92,AUS: Australia,Q: Quarterly,2021-Q3,31851,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,92: 92,AUS: Australia,Q: Quarterly,2021-Q4,32318,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,92: 92,AUS: Australia,Q: Quarterly,2022-Q1,32623,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,92: 92,AUS: Australia,Q: Quarterly,2022-Q2,32821,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2015-Q1,308346,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2015-Q2,310299,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2015-Q3,312818,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2015-Q4,315385,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2016-Q1,318008,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2016-Q2,320521,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2016-Q3,322028,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2016-Q4,323485,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2017-Q1,324994,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2017-Q2,326345,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2017-Q3,332060,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2017-Q4,337545,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2018-Q1,343199,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2018-Q2,348796,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2018-Q3,348100,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2018-Q4,347379,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2019-Q1,346714,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2019-Q2,345875,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2019-Q3,343280,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2019-Q4,340820,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2020-Q1,338289,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2020-Q2,335308,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2020-Q3,333272,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2020-Q4,331272,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2021-Q1,329351,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2021-Q2,327385,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2021-Q3,325837,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2021-Q4,324456,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2022-Q1,323263,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,47:47:00,AUS: Australia,Q: Quarterly,2022-Q2,321946,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2015-Q1,121509,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2015-Q2,122015,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2015-Q3,122009,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2015-Q4,122046,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2016-Q1,122068,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2016-Q2,122160,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2016-Q3,122650,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2016-Q4,123205,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2017-Q1,123727,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2017-Q2,124292,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2017-Q3,124231,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2017-Q4,124181,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2018-Q1,124109,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2018-Q2,124138,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2018-Q3,124842,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2018-Q4,125631,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2019-Q1,126400,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2019-Q2,127321,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2019-Q3,128898,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2019-Q4,130675,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2020-Q1,132075,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2020-Q2,133118,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2020-Q3,133402,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2020-Q4,133638,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2021-Q1,133831,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2021-Q2,134121,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2021-Q3,134657,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2021-Q4,135402,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2022-Q1,136050,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2022-Q2,136727,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2015-Q1,144698,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2015-Q2,145323,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2015-Q3,145802,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2015-Q4,146395,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2016-Q1,147040,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2016-Q2,147737,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2016-Q3,149080,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2016-Q4,150451,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2017-Q1,151830,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2017-Q2,153199,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2017-Q3,153535,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2017-Q4,153787,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2018-Q1,154154,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2018-Q2,154530,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2018-Q3,154715,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2018-Q4,154957,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2019-Q1,155234,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2019-Q2,155572,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2019-Q3,155407,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2019-Q4,155291,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2020-Q1,155041,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2020-Q2,154622,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2020-Q3,153416,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2020-Q4,152300,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2021-Q1,151222,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2021-Q2,150251,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2021-Q3,149652,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2021-Q4,149146,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2022-Q1,148610,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56:56:00,AUS: Australia,Q: Quarterly,2022-Q2,148086,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2015-Q1,10662,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2015-Q2,10784,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2015-Q3,10907,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2015-Q4,11134,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2016-Q1,11365,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2016-Q2,11477,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2016-Q3,11625,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2016-Q4,11856,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2017-Q1,12098,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2017-Q2,12248,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2017-Q3,12136,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2017-Q4,12263,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2018-Q1,12385,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2018-Q2,12447,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2018-Q3,12598,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2018-Q4,12748,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2019-Q1,12927,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2019-Q2,12967,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2019-Q3,13050,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2019-Q4,13272,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2020-Q1,13495,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2020-Q2,13648,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2020-Q3,13876,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2020-Q4,14185,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2021-Q1,14436,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2021-Q2,14600,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2021-Q3,14624,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2021-Q4,14710,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2022-Q1,14735,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,AUS: Australia,Q: Quarterly,2022-Q2,14712,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2015-Q1,342309,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2015-Q2,341404,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2015-Q3,342486,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2015-Q4,342552,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2016-Q1,345938,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2016-Q2,346565,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2016-Q3,348979,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2016-Q4,349629,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2017-Q1,354628,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2017-Q2,355810,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2017-Q3,358171,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2017-Q4,357784,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2018-Q1,362560,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2018-Q2,363830,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2018-Q3,363909,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2018-Q4,360909,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2019-Q1,362913,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2019-Q2,360583,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2019-Q3,359934,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2019-Q4,354929,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2020-Q1,354899,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2020-Q2,350858,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2020-Q3,344217,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2020-Q4,337834,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2021-Q1,333169,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2021-Q2,329696,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2021-Q3,326963,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2021-Q4,326567,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2022-Q1,331213,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,23:23,AUS: Australia,Q: Quarterly,2022-Q2,332670,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2015-Q1,159718,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2015-Q2,160350,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2015-Q3,162503,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2015-Q4,164771,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2016-Q1,167091,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2016-Q2,169393,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2016-Q3,169435,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2016-Q4,169483,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2017-Q1,169517,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2017-Q2,169513,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2017-Q3,168376,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2017-Q4,167204,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2018-Q1,166049,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2018-Q2,164844,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2018-Q3,164377,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2018-Q4,163852,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2019-Q1,163266,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2019-Q2,162560,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2019-Q3,161799,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2019-Q4,161147,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2020-Q1,160563,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2020-Q2,159805,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,45:45:00,AUS: Australia,Q: Quarterly,2020-Q3,159399,PSNS: Persons,,
